Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
51,Travel_Rarely,Human Resources,7,4,Technical Degree,3,Female,Laboratory Technician,1,Single,13612,2,No,11,2,31,3,4,13,5,9,6,No
41,Travel_Rarely,Sales,4,1,Life Sciences,4,Female,Manager,2,Single,3645,4,No,22,1,23,3,2,13,6,4,6,No
25,Travel_Frequently,Sales,25,4,Medical,4,Female,Sales Executive,2,Single,11832,1,No,10,1,7,4,1,2,8,4,4,No
43,Travel_Rarely,Research & Development,28,3,Life Sciences,3,Female,Laboratory Technician,4,Single,4162,4,Yes,18,0,24,1,2,2,9,8,0,No
42,Non-Travel,Research & Development,2,2,Life Sciences,2,Male,Manager,3,Single,4044,1,No,23,2,24,2,1,3,8,1,1,No
22,Travel_Rarely,Human Resources,26,4,Medical,3,Female,Healthcare Representative,4,Single,4848,3,Yes,11,0,1,1,1,2,6,1,9,No
30,Travel_Rarely,Research & Development,9,4,Medical,4,Female,Healthcare Representative,4,Single,4517,1,Yes,11,2,9,6,3,14,9,2,9,No
40,Non-Travel,Sales,13,1,Marketing,3,Female,Healthcare Representative,4,Single,2871,6,No,10,0,19,1,2,15,4,1,0,No
33,Travel_Rarely,Research & Development,6,3,Life Sciences,2,Female,Laboratory Technician,1,Single,7291,3,No,13,1,15,2,1,9,7,4,1,No
42,Non-Travel,Research & Development,7,4,Medical,1,Female,Sales Executive,3,Married,2437,6,No,18,1,20,1,4,0,5,7,3,No
43,Travel_Frequently,Human Resources,10,2,Medical,2,Female,Research Scientist,2,Single,3904,3,Yes,21,0,22,6,2,7,1,4,1,No
28,Travel_Rarely,Sales,18,3,Technical Degree,4,Male,Healthcare Representative,4,Divorced,3169,6,No,19,2,7,0,3,3,8,7,1,No
28,Travel_Rarely,Human Resources,1,3,Other,1,Male,Sales Executive,2,Married,5476,4,Yes,13,1,9,0,2,7,10,5,2,No
28,Non-Travel,Research & Development,4,1,Life Sciences,2,Male,Research Scientist,1,Single,11172,2,Yes,11,3,10,3,2,0,6,8,0,Yes
59,Travel_Rarely,Research & Development,6,2,Technical Degree,1,Male,Sales Executive,4,Single,3946,0,No,12,0,40,3,3,10,10,9,10,Yes
32,Travel_Rarely,Sales,15,4,Technical Degree,3,Female,Laboratory Technician,3,Married,8928,3,Yes,23,1,12,3,2,6,6,0,1,No
48,Travel_Frequently,Sales,10,1,Medical,3,Female,Laboratory Technician,4,Single,3485,5,No,24,0,30,4,4,5,10,5,6,No
47,Travel_Rarely,Research & Development,1,1,Marketing,1,Female,Manufacturing Director,4,Single,7197,1,Yes,10,2,26,5,4,14,9,10,0,No
20,Non-Travel,Research & Development,1,4,Marketing,2,Male,Manager,2,Divorced,4165,1,No,11,0,0,4,1,2,0,3,0,No
49,Travel_Rarely,Research & Development,15,2,Technical Degree,2,Female,Laboratory Technician,4,Married,2804,5,No,25,3,28,6,4,14,1,1,2,No
25,Travel_Rarely,Research & Development,12,4,Marketing,1,Female,Sales Executive,3,Divorced,4391,1,No,21,0,4,3,3,14,1,7,1,No
51,Non-Travel,Research & Development,24,1,Life Sciences,2,Male,Research Scientist,1,Single,4485,3,Yes,22,3,32,5,4,4,9,10,5,No
25,Travel_Rarely,Sales,2,3,Life Sciences,3,Male,Manager,4,Divorced,9805,4,No,20,3,4,3,2,6,5,6,9,No
21,Travel_Rarely,Research & Development,29,2,Life Sciences,1,Female,Sales Executive,2,Divorced,3356,2,Yes,23,3,0,2,4,6,4,3,3,No
37,Travel_Rarely,Research & Development,19,4,Life Sciences,1,Male,Laboratory Technician,1,Married,6240,5,No,17,1,18,3,1,6,1,2,9,No
19,Travel_Rarely,Sales,13,2,Life Sciences,4,Female,Research Scientist,4,Married,3000,1,No,15,2,0,6,1,4,4,4,0,No
23,Travel_Rarely,Research & Development,7,2,Medical,3,Male,Sales Executive,4,Married,2593,2,No,16,1,1,3,4,8,8,6,1,No
23,Travel_Rarely,Research & Development,10,3,Medical,4,Female,Laboratory Technician,2,Married,5859,3,No,20,2,3,1,4,10,0,5,0,No
33,Travel_Rarely,Research & Development,20,3,Medical,1,Male,Research Scientist,2,Married,5081,3,No,19,0,12,4,3,3,7,3,5,No
39,Travel_Rarely,Research & Development,17,3,Life Sciences,3,Female,Sales Executive,1,Single,3756,3,No,17,2,18,5,4,9,7,10,4,No
55,Travel_Rarely,Human Resources,8,3,Life Sciences,3,Female,Manufacturing Director,1,Married,3983,3,No,19,2,37,2,3,4,7,2,0,No
55,Non-Travel,Sales,21,1,Medical,3,Male,Sales Executive,3,Married,2977,5,Yes,16,3,34,0,4,6,3,7,8,No
55,Travel_Rarely,Research & Development,1,3,Life Sciences,2,Male,Laboratory Technician,1,Married,6648,2,Yes,23,1,35,1,3,1,9,7,3,No
22,Travel_Rarely,Sales,8,2,Medical,4,Female,Laboratory Technician,2,Single,8199,3,No,14,1,4,2,2,3,0,1,5,No
31,Travel_Rarely,Sales,22,4,Life Sciences,4,Female,Sales Executive,1,Married,2551,5,No,11,3,11,3,4,13,1,5,0,No
41,Travel_Rarely,Human Resources,2,1,Life Sciences,3,Male,Research Scientist,2,Married,4571,3,No,23,1,23,2,3,13,10,9,1,No
26,Travel_Rarely,Research & Development,19,1,Life Sciences,4,Male,Sales Executive,4,Divorced,4663,1,Yes,13,3,7,2,3,11,5,9,3,No
26,Travel_Rarely,Research & Development,18,4,Life Sciences,1,Male,Research Scientist,4,Married,4181,2,No,21,0,4,6,2,15,4,0,6,No
35,Travel_Rarely,Research & Development,8,2,Life Sciences,3,Male,Laboratory Technician,2,Single,5530,6,Yes,16,2,15,5,3,9,9,6,6,No
18,Non-Travel,Human Resources,11,1,Marketing,1,Female,Sales Representative,1,Single,6106,5,No,24,0,0,5,1,13,4,4,8,No
41,Travel_Rarely,Research & Development,28,3,Medical,1,Female,Laboratory Technician,4,Single,6811,3,Yes,19,1,20,3,2,7,2,3,10,No
44,Travel_Frequently,Sales,16,2,Life Sciences,4,Female,Laboratory Technician,4,Married,3421,4,Yes,24,2,23,1,3,7,8,4,7,No
47,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Female,Research Scientist,1,Single,4519,0,Yes,25,2,29,6,2,14,7,8,5,No
41,Travel_Rarely,Research & Development,4,3,Life Sciences,4,Female,Laboratory Technician,2,Divorced,6853,7,No,18,2,21,3,4,15,0,10,7,No
59,Travel_Rarely,Human Resources,16,2,Medical,2,Male,Sales Executive,2,Married,4168,1,No,15,1,41,3,3,15,1,5,10,No
49,Travel_Frequently,Sales,9,3,Life Sciences,1,Female,Manufacturing Director,3,Married,5765,1,Yes,25,0,29,1,2,11,10,6,10,No
48,Travel_Rarely,Research & Development,27,1,Life Sciences,2,Female,Research Scientist,2,Married,3375,6,No,16,1,30,5,4,4,10,1,4,No
50,Travel_Rarely,Sales,15,1,Technical Degree,2,Male,Research Scientist,2,Divorced,4173,4,No,23,2,28,0,4,8,8,8,5,No
45,Travel_Rarely,Sales,20,2,Marketing,3,Male,Manufacturing Director,1,Married,2525,1,No,17,2,27,6,3,8,7,9,5,Yes
31,Non-Travel,Research & Development,22,3,Technical Degree,2,Male,Healthcare Representative,2,Divorced,5820,0,No,23,0,13,0,2,13,9,4,3,No
39,Travel_Frequently,Sales,14,3,Life Sciences,4,Male,Laboratory Technician,1,Married,3355,1,No,24,3,20,5,4,7,6,7,2,Yes
32,Non-Travel,Research & Development,27,3,Life Sciences,2,Male,Sales Executive,4,Married,6165,3,No,10,3,14,1,1,3,6,8,6,No
58,Travel_Rarely,Sales,7,1,Life Sciences,1,Male,Manager,4,Married,7983,1,Yes,20,2,36,3,4,4,6,7,7,No
52,Travel_Rarely,Research & Development,10,4,Human Resources,3,Male,Research Scientist,1,Single,6672,2,Yes,22,0,33,2,1,5,1,6,10,No
47,Travel_Frequently,Research & Development,14,3,Medical,4,Female,Sales Representative,4,Married,4387,2,No,12,3,27,2,4,13,10,5,2,No
34,Travel_Frequently,Sales,16,1,Life Sciences,1,Female,Human Resources,1,Single,5755,4,No,22,3,14,1,3,1,3,7,9,Yes
33,Travel_Rarely,Research & Development,16,1,Life Sciences,2,Male,Sales Executive,2,Single,6919,3,Yes,20,1,11,1,3,12,4,0,4,No
30,Travel_Frequently,Sales,14,3,Life Sciences,1,Male,Research Scientist,1,Divorced,7003,4,Yes,11,3,11,1,4,0,6,9,1,No
47,Travel_Frequently,Sales,18,1,Life Sciences,3,Female,Manufacturing Director,1,Married,9143,2,No,10,0,29,1,1,3,6,7,7,No
37,Non-Travel,Sales,14,1,Marketing,2,Female,Manufacturing Director,3,Married,3089,0,Yes,10,3,19,0,1,1,5,4,2,No
51,Travel_Rarely,Sales,23,4,Life Sciences,3,Male,Laboratory Technician,4,Married,5138,2,No,25,3,31,0,1,15,6,1,2,No
20,Non-Travel,Research & Development,4,2,Medical,2,Male,Manufacturing Director,2,Married,6837,3,No,19,0,0,4,1,7,7,9,5,No
43,Non-Travel,Sales,17,1,Medical,1,Male,Sales Executive,2,Married,4883,4,No,19,2,25,2,4,5,7,8,3,No
45,Travel_Rarely,Human Resources,5,2,Medical,3,Female,Sales Executive,3,Single,5710,2,No,24,2,23,5,4,2,9,1,4,No
19,Travel_Rarely,Research & Development,4,1,Life Sciences,1,Female,Research Scientist,2,Single,6586,3,Yes,19,1,0,2,1,8,4,3,9,No
31,Travel_Rarely,Sales,15,3,Technical Degree,1,Male,Research Scientist,1,Single,5600,5,No,12,2,12,0,4,7,1,6,1,No
28,Travel_Rarely,Sales,4,4,Medical,1,Male,Sales Representative,1,Single,3858,3,Yes,24,0,10,6,4,9,1,5,6,No
32,Travel_Rarely,Research & Development,19,2,Medical,3,Male,Sales Representative,2,Single,3131,5,No,15,3,11,1,1,10,8,7,0,No
46,Travel_Frequently,Research & Development,3,2,Life Sciences,1,Male,Healthcare Representative,2,Divorced,6613,4,Yes,16,0,24,3,3,15,10,6,8,No
44,Travel_Rarely,Research & Development,29,2,Life Sciences,3,Female,Research Scientist,4,Married,8155,1,Yes,15,2,23,0,2,3,6,8,5,No
26,Travel_Rarely,Research & Development,15,1,Medical,3,Female,Healthcare Representative,3,Married,7200,4,No,12,0,5,0,1,12,9,2,3,No
35,Travel_Rarely,Sales,29,4,Life Sciences,3,Female,Laboratory Technician,1,Married,6690,2,No,15,2,14,2,3,4,7,4,5,No
30,Travel_Rarely,Research & Development,1,1,Marketing,2,Male,Human Resources,3,Single,4234,0,No,20,2,12,3,3,11,2,4,8,No
37,Non-Travel,Sales,26,2,Life Sciences,2,Female,Research Scientist,2,Married,5755,1,Yes,10,2,15,4,1,15,0,4,0,Yes
29,Travel_Rarely,Research & Development,10,4,Marketing,2,Female,Sales Executive,4,Single,6473,3,Yes,24,3,11,6,1,8,9,2,4,No
53,Travel_Rarely,Research & Development,21,2,Human Resources,2,Female,Healthcare Representative,2,Married,4505,3,No,21,1,33,4,4,4,8,7,0,No
53,Travel_Rarely,Research & Development,3,1,Life Sciences,3,Female,Research Scientist,4,Married,3885,1,No,18,0,35,6,4,10,1,8,1,No
37,Travel_Rarely,Sales,26,2,Technical Degree,1,Male,Research Scientist,2,Single,4028,4,No,13,3,19,6,4,2,7,6,8,No
18,Travel_Rarely,Research & Development,10,2,Life Sciences,1,Male,Laboratory Technician,1,Married,5602,2,Yes,19,1,0,3,1,15,3,7,3,No
42,Travel_Rarely,Research & Development,3,3,Marketing,4,Male,Human Resources,4,Single,3811,4,No,19,1,21,2,3,7,8,2,0,No
41,Travel_Rarely,Research & Development,7,4,Technical Degree,2,Female,Sales Executive,3,Divorced,3085,1,No,23,2,19,4,4,5,1,7,8,No
32,Travel_Rarely,Human Resources,26,3,Life Sciences,3,Male,Laboratory Technician,2,Single,4134,1,No,18,2,14,1,3,7,2,8,6,No
45,Travel_Rarely,Research & Development,11,2,Life Sciences,2,Female,Sales Executive,4,Married,8137,5,No,15,3,26,5,2,15,1,6,8,No
45,Non-Travel,Sales,5,3,Life Sciences,2,Female,Sales Representative,1,Married,10318,2,No,17,0,25,4,4,3,6,2,4,No
39,Non-Travel,Sales,26,4,Life Sciences,1,Male,Research Director,1,Divorced,3833,5,No,22,1,18,3,4,2,1,8,5,No
21,Travel_Rarely,Sales,12,4,Medical,3,Male,Sales Executive,4,Married,6455,4,No,23,3,0,6,2,15,0,7,3,No
28,Travel_Frequently,Research & Development,23,3,Medical,4,Female,Laboratory Technician,2,Married,4112,5,No,13,2,10,2,4,6,6,2,7,No
46,Travel_Rarely,Research & Development,27,1,Medical,4,Male,Laboratory Technician,2,Single,5642,2,No,19,2,24,4,3,6,6,3,3,No
39,Travel_Rarely,Research & Development,5,1,Marketing,3,Female,Laboratory Technician,4,Single,7948,5,Yes,21,1,21,3,4,7,5,6,8,No
30,Travel_Frequently,Sales,23,4,Life Sciences,4,Female,Laboratory Technician,4,Married,4648,3,No,16,3,11,4,4,10,3,10,6,No
34,Travel_Rarely,Research & Development,3,2,Life Sciences,3,Female,Research Scientist,3,Single,4493,2,Yes,17,0,15,5,1,12,9,3,2,No
30,Travel_Rarely,Research & Development,2,4,Medical,2,Male,Laboratory Technician,4,Married,5511,1,No,13,0,8,6,1,4,4,1,6,No
40,Travel_Frequently,Human Resources,28,2,Life Sciences,3,Male,Sales Executive,1,Divorced,3159,3,No,25,0,21,6,3,13,8,9,0,No
38,Travel_Rarely,Sales,21,3,Life Sciences,3,Female,Sales Executive,3,Single,5842,3,Yes,14,1,19,3,3,7,2,9,2,No
48,Travel_Rarely,Sales,2,2,Medical,2,Female,Laboratory Technician,4,Single,4742,1,No,25,3,28,4,4,5,3,8,6,No
53,Travel_Rarely,Sales,3,4,Medical,3,Male,Healthcare Representative,2,Divorced,5917,3,No,22,0,32,1,4,15,2,3,2,No
48,Non-Travel,Sales,20,4,Life Sciences,3,Male,Research Scientist,3,Married,6902,2,No,12,1,29,1,1,4,9,6,6,No
53,Travel_Rarely,Sales,18,2,Life Sciences,2,Female,Laboratory Technician,3,Single,7863,4,No,21,1,34,0,4,6,4,5,4,No
50,Travel_Rarely,Research & Development,9,2,Technical Degree,4,Female,Laboratory Technician,2,Divorced,6654,2,No,12,0,28,6,1,13,3,4,9,No
54,Travel_Rarely,Research & Development,12,2,Life Sciences,3,Female,Research Scientist,4,Married,4568,2,No,19,3,34,3,4,4,3,8,9,No
35,Travel_Frequently,Sales,27,2,Technical Degree,4,Male,Research Scientist,3,Single,3596,1,No,20,2,14,6,1,5,0,9,6,No
26,Non-Travel,Research & Development,17,1,Other,3,Female,Human Resources,1,Married,6195,1,No,10,2,5,2,2,9,7,10,1,No
46,Non-Travel,Sales,4,3,Medical,3,Male,Sales Executive,2,Single,7300,2,Yes,14,2,27,4,1,2,1,8,3,Yes
29,Travel_Rarely,Research & Development,21,4,Technical Degree,2,Male,Research Scientist,4,Married,8904,5,Yes,23,2,8,5,3,12,6,5,2,No
43,Travel_Rarely,Research & Development,22,4,Marketing,1,Female,Research Scientist,2,Married,5062,7,No,13,0,23,3,3,2,8,0,8,No
52,Travel_Rarely,Research & Development,12,2,Life Sciences,4,Male,Sales Executive,2,Single,3220,5,No,25,1,32,1,3,10,4,10,6,Yes
58,Travel_Rarely,Research & Development,1,2,Life Sciences,3,Female,Sales Executive,3,Single,4269,1,No,10,2,38,0,3,5,6,8,3,No
47,Travel_Rarely,Human Resources,14,2,Life Sciences,3,Female,Sales Executive,4,Married,2028,7,No,11,3,28,3,3,15,3,4,0,No
47,Travel_Frequently,Sales,6,1,Life Sciences,3,Female,Laboratory Technician,2,Single,5882,3,No,15,3,26,4,3,3,4,10,3,No
29,Travel_Rarely,Human Resources,18,4,Technical Degree,4,Male,Laboratory Technician,3,Single,5100,2,No,16,0,9,4,3,7,9,4,4,No
55,Travel_Frequently,Sales,19,4,Life Sciences,2,Male,Manager,4,Divorced,4868,5,No,24,0,36,4,4,7,8,1,8,No
52,Travel_Rarely,Research & Development,26,2,Marketing,3,Female,Human Resources,1,Divorced,7076,4,No,14,2,31,6,1,3,3,8,4,No
18,Travel_Rarely,Sales,11,4,Life Sciences,1,Male,Sales Executive,2,Divorced,6675,5,No,22,2,0,6,3,0,6,6,5,No
30,Travel_Frequently,Research & Development,12,3,Medical,2,Female,Research Scientist,1,Married,6926,2,No,21,2,9,1,1,4,5,7,8,No
21,Travel_Frequently,Research & Development,12,3,Technical Degree,4,Female,Sales Executive,2,Single,5682,2,No,17,3,3,1,1,10,9,2,6,No
50,Travel_Rarely,Research & Development,7,1,Technical Degree,2,Female,Sales Executive,1,Married,7859,1,No,23,0,31,1,3,12,6,8,0,No
41,Travel_Rarely,Sales,7,1,Life Sciences,2,Female,Laboratory Technician,4,Married,3763,1,No,17,0,23,6,3,14,5,7,9,No
23,Travel_Rarely,Sales,22,2,Life Sciences,2,Female,Sales Executive,2,Single,2916,5,No,17,2,1,2,4,8,10,9,2,No
35,Travel_Rarely,Research & Development,9,1,Technical Degree,4,Female,Research Scientist,3,Married,2583,3,No,19,2,14,5,3,12,0,10,9,No
58,Travel_Rarely,Sales,21,1,Technical Degree,4,Male,Sales Executive,1,Married,7030,1,No,20,0,37,4,4,9,3,9,2,No
58,Travel_Frequently,Human Resources,21,3,Life Sciences,2,Female,Sales Representative,1,Divorced,5476,4,Yes,22,0,36,3,1,12,9,10,9,Yes
36,Travel_Rarely,Sales,29,3,Life Sciences,3,Female,Manufacturing Director,1,Married,6413,4,No,22,3,15,1,3,14,2,3,3,No
22,Travel_Rarely,Research & Development,29,2,Technical Degree,4,Male,Research Scientist,4,Single,5522,4,No,18,3,3,0,1,3,8,3,10,No
43,Travel_Rarely,Research & Development,5,4,Medical,4,Female,Sales Representative,2,Married,3153,2,No,10,3,24,2,4,12,3,0,5,No
34,Travel_Rarely,Sales,17,2,Technical Degree,1,Female,Laboratory Technician,3,Single,2714,4,Yes,23,0,12,4,4,5,5,10,8,No
37,Travel_Rarely,Sales,25,2,Life Sciences,4,Female,Sales Representative,1,Married,6338,3,Yes,14,0,15,3,2,12,4,8,2,No
34,Travel_Frequently,Sales,29,3,Medical,3,Female,Manager,3,Single,6127,1,Yes,16,0,14,4,4,0,1,9,5,No
34,Travel_Rarely,Sales,1,1,Medical,2,Male,Research Scientist,2,Married,3482,4,No,22,3,15,1,2,12,5,10,0,No
52,Non-Travel,Research & Development,5,3,Medical,3,Male,Sales Executive,2,Single,4837,3,No,18,0,33,1,3,12,4,3,7,No
47,Travel_Frequently,Research & Development,14,2,Medical,4,Male,Research Director,1,Single,7134,4,Yes,20,2,28,4,4,12,10,9,6,No
40,Travel_Rarely,Research & Development,22,3,Life Sciences,1,Female,Sales Representative,2,Divorced,6646,1,No,20,0,22,6,2,13,7,10,10,Yes
57,Travel_Rarely,Research & Development,26,2,Life Sciences,4,Male,Laboratory Technician,1,Married,3747,4,No,17,0,38,0,2,10,2,6,0,No
49,Travel_Rarely,Sales,21,3,Life Sciences,1,Male,Sales Executive,1,Divorced,5212,0,No,21,0,27,5,3,14,2,2,1,No
38,Non-Travel,Research & Development,28,3,Medical,3,Female,Laboratory Technician,1,Single,6937,5,No,16,1,19,4,4,6,3,0,9,No
46,Non-Travel,Sales,12,4,Medical,4,Female,Manager,3,Single,12457,1,Yes,12,3,26,1,4,13,8,6,5,No
26,Travel_Rarely,Research & Development,4,4,Life Sciences,3,Female,Research Scientist,3,Single,5277,4,No,23,1,7,3,2,2,9,1,9,No
30,Travel_Frequently,Sales,21,4,Life Sciences,3,Male,Laboratory Technician,1,Married,4728,2,Yes,19,2,11,4,1,3,5,7,2,No
38,Travel_Rarely,Research & Development,4,1,Marketing,4,Female,Sales Executive,3,Married,12748,10,No,11,2,16,3,1,14,2,1,2,No
34,Non-Travel,Human Resources,27,4,Technical Degree,3,Female,Healthcare Representative,4,Divorced,2364,3,Yes,19,3,13,1,3,15,7,10,2,No
59,Travel_Rarely,Human Resources,9,4,Life Sciences,4,Male,Laboratory Technician,3,Divorced,3023,3,Yes,24,1,40,6,3,2,1,7,5,No
31,Travel_Frequently,Sales,16,3,Marketing,2,Female,Research Scientist,3,Single,6322,1,No,18,2,9,5,4,0,1,9,2,No
50,Non-Travel,Research & Development,26,1,Marketing,4,Male,Sales Executive,2,Single,4099,8,No,21,1,31,4,3,12,9,5,5,No
41,Travel_Rarely,Research & Development,15,3,Medical,2,Female,Research Scientist,4,Single,5091,0,No,24,1,19,5,4,5,8,3,8,No
31,Travel_Rarely,Sales,11,2,Medical,4,Male,Laboratory Technician,1,Single,4412,2,No,14,2,11,0,2,10,10,4,9,No
45,Travel_Rarely,Sales,24,1,Life Sciences,1,Female,Research Director,3,Single,7368,1,No,24,0,26,1,1,10,5,0,6,No
37,Travel_Rarely,Research & Development,5,3,Marketing,1,Male,Sales Executive,4,Married,4316,2,Yes,12,2,19,0,3,12,3,4,7,No
38,Travel_Frequently,Human Resources,6,2,Medical,3,Female,Healthcare Representative,2,Married,2620,0,No,16,0,17,5,2,3,10,5,10,No
39,Travel_Rarely,Human Resources,14,4,Medical,1,Female,Healthcare Representative,4,Single,12376,4,No,19,2,19,4,4,2,8,0,8,No
50,Travel_Rarely,Sales,17,1,Medical,3,Male,Laboratory Technician,3,Single,5126,1,Yes,25,0,29,1,3,6,5,8,3,No
42,Travel_Frequently,Sales,20,2,Medical,3,Male,Laboratory Technician,2,Single,3514,5,No,16,1,21,0,1,8,2,6,3,No
19,Non-Travel,Research & Development,10,2,Life Sciences,3,Female,Healthcare Representative,2,Married,4135,2,No,10,0,1,1,3,13,8,5,0,No
53,Travel_Frequently,Sales,23,1,Marketing,4,Male,Laboratory Technician,3,Married,3321,3,Yes,23,1,32,3,2,13,8,1,7,No
23,Travel_Rarely,Research & Development,3,2,Medical,2,Male,Research Scientist,3,Married,4480,3,No,16,3,5,5,2,2,5,6,8,No
28,Travel_Rarely,Sales,4,2,Life Sciences,1,Male,Research Director,2,Married,4635,5,Yes,20,1,6,4,2,12,3,9,2,No
44,Travel_Frequently,Research & Development,23,1,Other,1,Female,Human Resources,2,Married,8129,2,Yes,18,1,25,6,1,10,3,2,1,Yes
30,Travel_Rarely,Human Resources,15,1,Life Sciences,2,Female,Laboratory Technician,1,Married,2491,4,No,23,0,10,1,4,5,5,0,7,No
38,Non-Travel,Sales,4,2,Life Sciences,4,Male,Sales Representative,1,Married,2580,1,Yes,14,2,19,2,4,6,4,4,7,No
25,Travel_Rarely,Research & Development,4,1,Life Sciences,1,Female,Sales Executive,4,Single,4199,3,No,15,0,4,2,3,9,10,2,7,No
47,Travel_Rarely,Research & Development,8,1,Technical Degree,1,Female,Healthcare Representative,2,Married,4101,3,No,11,2,26,3,1,14,8,1,5,No
46,Travel_Frequently,Human Resources,23,2,Human Resources,4,Male,Sales Executive,1,Married,5796,3,No,22,2,26,0,2,9,6,1,10,No
22,Travel_Rarely,Human Resources,20,4,Life Sciences,2,Male,Research Scientist,2,Single,3297,8,Yes,21,1,3,2,3,9,9,2,9,No
41,Travel_Rarely,Human Resources,21,4,Other,4,Male,Sales Executive,4,Divorced,3366,2,Yes,20,0,21,6,4,7,5,2,4,No
59,Non-Travel,Research & Development,7,3,Life Sciences,2,Female,Laboratory Technician,4,Married,3095,4,No,21,3,40,3,4,9,0,4,1,No
22,Travel_Rarely,Research & Development,16,3,Marketing,4,Female,Human Resources,4,Single,3983,3,No,11,3,3,4,1,2,8,8,3,No
59,Travel_Frequently,Research & Development,10,2,Marketing,4,Male,Research Director,3,Married,7410,1,No,25,3,40,4,3,10,4,0,10,No
40,Non-Travel,Sales,3,2,Marketing,3,Female,Sales Representative,1,Married,4348,1,No,18,3,22,0,2,2,6,5,8,No
34,Travel_Frequently,Research & Development,16,1,Medical,3,Female,Research Director,3,Divorced,2722,4,No,19,0,16,3,4,0,4,9,1,No
29,Travel_Rarely,Research & Development,9,2,Medical,3,Female,Research Scientist,2,Married,2909,1,Yes,15,2,7,4,4,6,9,0,4,No
31,Non-Travel,Research & Development,11,2,Life Sciences,4,Male,Research Scientist,4,Married,4512,3,Yes,22,3,12,6,2,1,5,6,1,No
19,Travel_Rarely,Research & Development,15,2,Medical,1,Male,Sales Executive,1,Divorced,3103,3,Yes,12,1,0,3,1,2,0,6,4,No
41,Non-Travel,Sales,6,4,Life Sciences,2,Male,Research Scientist,3,Single,6575,3,Yes,11,0,23,3,4,6,9,6,7,Yes
41,Travel_Frequently,Sales,2,1,Other,1,Female,Sales Representative,3,Divorced,3668,5,No,16,0,21,2,2,9,6,9,5,No
20,Travel_Rarely,Research & Development,12,4,Life Sciences,2,Female,Manufacturing Director,3,Married,5203,3,No,13,2,1,4,4,6,5,8,9,No
45,Travel_Frequently,Human Resources,13,4,Medical,3,Female,Sales Executive,1,Single,4260,6,No,23,3,27,6,3,11,3,2,8,No
23,Travel_Frequently,Research & Development,18,1,Technical Degree,1,Female,Research Scientist,1,Single,7601,3,No,15,0,2,0,3,13,5,0,1,No
41,Non-Travel,Human Resources,11,4,Life Sciences,1,Male,Healthcare Representative,2,Married,4812,6,No,11,0,20,3,3,10,2,1,4,No
43,Travel_Rarely,Research & Development,19,4,Medical,4,Male,Sales Executive,4,Married,4307,1,No,20,0,22,5,4,7,0,6,3,No
56,Travel_Frequently,Sales,22,1,Marketing,4,Male,Sales Executive,2,Married,4483,2,Yes,16,3,34,3,1,5,5,7,7,No
40,Non-Travel,Sales,22,4,Life Sciences,4,Female,Research Scientist,3,Single,5505,3,No,15,3,19,6,4,9,5,8,6,No
31,Travel_Rarely,Sales,18,1,Human Resources,4,Female,Healthcare Representative,4,Divorced,5918,1,Yes,13,0,11,1,2,13,9,9,10,No
49,Travel_Rarely,Sales,29,1,Life Sciences,1,Female,Sales Executive,4,Married,3674,4,No,20,0,31,6,3,15,0,0,1,No
31,Travel_Rarely,Human Resources,7,2,Marketing,1,Female,Research Scientist,4,Married,7113,1,No,23,0,9,6,3,0,0,7,6,No
43,Non-Travel,Research & Development,16,2,Life Sciences,4,Male,Healthcare Representative,2,Married,7030,4,No,14,3,23,6,2,6,5,9,0,No
55,Travel_Frequently,Research & Development,21,1,Human Resources,2,Male,Research Scientist,1,Married,4250,1,No,22,2,37,4,1,8,8,0,1,No
40,Travel_Rarely,Sales,13,2,Technical Degree,1,Male,Sales Executive,1,Married,2305,4,No,12,3,22,6,3,14,8,7,8,No
40,Travel_Frequently,Research & Development,1,1,Life Sciences,3,Female,Laboratory Technician,4,Married,3593,2,Yes,22,1,19,6,3,8,9,2,9,No
50,Travel_Rarely,Sales,21,2,Life Sciences,2,Female,Research Scientist,3,Married,9678,1,No,15,1,31,6,3,15,1,5,8,No
23,Travel_Rarely,Research & Development,22,3,Human Resources,1,Male,Manager,1,Married,3901,2,Yes,13,1,5,3,1,12,6,4,5,No
42,Travel_Rarely,Sales,5,4,Life Sciences,1,Male,Research Scientist,1,Married,3984,1,Yes,23,3,23,3,1,10,6,7,7,No
45,Travel_Rarely,Research & Development,20,1,Life Sciences,1,Male,Sales Executive,2,Divorced,4491,0,No,17,1,23,5,3,3,7,6,10,No
21,Travel_Frequently,Research & Development,23,2,Medical,4,Male,Manager,3,Single,3042,0,No,18,3,0,1,3,10,2,10,9,No
27,Non-Travel,Research & Development,22,2,Life Sciences,2,Male,Laboratory Technician,2,Married,5258,5,No,24,0,5,3,3,6,4,9,1,Yes
22,Travel_Frequently,Sales,1,1,Life Sciences,4,Female,Research Scientist,2,Married,4214,1,Yes,10,1,3,6,3,7,7,0,7,No
